,DeviceId,Brand,Model
79939,7690110439116330678,Ayuni,U3
79940,987332754327534909,Samsung,Galaxy Win
79941,-6406156841562100902,Huawei,G610S
79942,-4690954908609107619,Meizu,魅蓝Note 2
79943,-7139578362132261186,Xiaomi,MI 3
79944,7124788649412383378,Huawei,荣耀6
79945,-5269638326938152807,Huawei,荣耀3C
79946,-4837520873809219414,Huawei,麦芒4
79947,4129969944769767976,Xiaomi,MI 3
79948,889864732797298288,OPPO,R7
79949,9185509594640621877,vivo,X5L
79950,1053716841535471992,Xiaomi,红米2A
79951,3669888924974222746,Samsung,Galaxy Note 2
79952,4132319127162970544,Samsung,Galaxy S5
79953,-5181875435695244239,Samsung,Galaxy A7
79954,3704002909552915272,Coolpad,8702
79955,-2486529401312673228,Meizu,魅蓝Note 2
79956,8424692163272987058,vivo,X6 D
79957,954694987084656514,Xiaomi,红米note
79958,-3334890710594009341,Samsung,乐檬K3
79959,-4475549184842744293,Huawei,Mate 8
79960,8200415597401907209,Xiaomi,红米
79961,-2559265079186434102,Meizu,魅蓝NOTE
79962,34251194677540124,Huawei,荣耀畅玩4X
79963,-2529749184811036058,Xiaomi,红米note
79964,-4545182485508496535,vivo,Y27
79965,5842700376752877184,Letv,超级手机1s
79966,7847532774290039188,Huawei,荣耀畅玩5X
79967,5612218966442094456,Xiaomi,红米note
79968,3670506621773815432,Xiaomi,红米2A
79969,-3394190322935693261,Xiaomi,MI 2A
79970,-5295957315704959872,Coolpad,F2
79971,-8245302949108972245,Xiaomi,MI 4
79972,-7090340957114467593,OPPO,R823T
79973,-5225355437361525444,OPPO,R7s
79974,6366430973417137139,Samsung,Galaxy S3
79975,2058890799348552066,Xiaomi,GN137
79976,-8230139857930031899,Samsung,Galaxy Mega 2
79977,1569784747546242003,Meizu,魅蓝Note 2
79978,-8088924133355674121,Coolpad,大神Note3
79979,4059397737781828289,Changhong,T03锋至版
79980,-8727886131585592466,Huawei,荣耀3C
79981,2863678300754615784,Xiaomi,F303
79982,8125715068360951500,Ugo,:UOOGOUT1
79983,-6117191166997831705,Coolpad,5316
79984,7007476987716277208,Meizu,魅蓝Note 2
79985,2150039836121774342,HTC,Desire 820
79986,-2563570919243335918,Xiaomi,红米1S
79987,2252971285083351834,vivo,Xplay3S
79988,4634536379542209603,Huawei,Ascend P8
79989,-3894966762341794920,One plus,One
79990,-1667172329257704102,OPPO,R7
79991,972672625374170195,Xiaomi,小米4C
79992,2266439942857938312,Huawei,Mate 8
79993,293551282717719771,Huawei,荣耀3C
79994,7201689955780888451,Samsung,Galaxy Win
79995,-8016032747059268885,Xiaomi,MI 2
79996,384776729338387530,Xiaomi,红米Note2
79997,-5942853835999071601,Huawei,Mate 7
79998,-3157639000800038356,Samsung,K900
79999,1462994183363835718,Xiaomi,红米2A
80000,-347553827868278810,OPPO,R7 Plus
80001,8582554471228848365,Xiaomi,MI 2S
80002,-8541420903373742580,Meizu,MX4 Pro
80003,-7407766784959239969,Xiaomi,小米note
80004,-2766943712573467253,Lenovo,U9815
80005,1428953711775821812,Samsung,Galaxy S3
80006,-7706893842183452764,Xiaomi,MI 2S
80007,-6188851043794361270,OPPO,R831T
80008,9083888831067447183,Meizu,魅蓝NOTE
80009,-8793095361596291297,OPPO,R7s
80010,8668769914028428798,OPPO,R7 Plus
80011,-8557740854134365286,Xiaomi,红米
80012,-4593082648983567295,Huawei,荣耀畅玩4X
80013,-263879416335534702,Xiaomi,S6
80014,-1836449859996267728,Samsung,Galaxy Infinite
80015,4272032507134240669,Samsung,A318t
80016,-5998857711980589646,Huawei,荣耀3X畅玩版
80017,5532400095151233859,Xiaomi,小米note
80018,3851145644408066584,Huawei,Mate
80019,3448226129692873114,Xiaomi,MI 2S
80020,-8826568138375980551,OPPO,A31
80021,-6223145997702804906,Letv,超级手机1s
80022,609957979390329385,Huawei,荣耀畅玩4X
80023,8942749328283502880,vivo,X5Pro
80024,2669923346404749267,Xiaomi,MI 3
80025,-7460248028497556573,Coolpad,8712
80026,7867198567158111620,Samsung,乐檬K3
80027,-2648975310300058945,Samsung,Galaxy A8
80028,3501123074481718295,Coolpad,大神Note
80029,-121847834014157306,Xiaomi,MI 4
80030,-2626230510995062820,Samsung,A320t
80031,9175384024079427280,Xiaomi,红米2A
80032,5280234209486521456,Samsung,S850t
80033,743292802404513077,Huawei,Mate 7
80034,3051718200624908719,Xiaomi,红米2
80035,-992295430684115981,Meizu,MX3
80036,-7196322346561004673,Huawei,B199
80037,-1043842736294932413,Letv,超级手机1 Pro
80038,8886798330152487015,Samsung,A320t
80039,8460403584628826863,HTC,Butterfly
80040,-8491785752637389589,Huawei,荣耀6
80041,1450371565742783604,Coolpad,ivvi K1 mini
80042,551761173834760080,Xiaomi,红米2A
80043,-5165285840194683390,Xiaomi,红米
80044,-8729984624736566478,Huawei,Y300
80045,-6578868840322936761,OPPO,Find 7
80046,5450592072352996674,vivo,X3L
80047,-3751036314474828166,vivo,X3L
80048,6646518726529596696,Samsung,Galaxy A7
80049,-7976678875026566160,Meizu,MX5
80050,-7412699164649536965,Xiaomi,MI 3
80051,-1115693070121945325,TCL,P520L
80052,6045862765235651593,Samsung,Galaxy Note 3
80053,-6840537079170253316,Huawei,荣耀6
80054,-7876537411042192062,Xiaomi,MI 2S
80055,6461798984083589776,Meizu,魅蓝metal
80056,-6138077687053655004,waveguide,i600
80057,-4025141313485876616,HTC,One
80058,-4013711612334559872,Meizu,MX4
80059,-185931958706776624,Samsung,A670t
80060,-1050964183209202833,Xiaomi,F103
80061,6290055555203058582,vivo,Y17W
80062,5033901607721080354,Xiaomi,红米note增强版
80063,8173775906009056087,Xiaomi,MI 2S
80064,-7274881631877549729,Meizu,MX4 Pro
80065,-6977790417567052781,Huawei,荣耀畅玩4X
80066,5424281805705050549,Huawei,G610T
80067,6080895543290010766,Huawei,荣耀3X畅玩版
80068,4151935268675814081,Samsung,Galaxy Note 3 Lite
80069,3341155421165226528,Xiaomi,MI 4
80070,-6581776687283811508,Xiaomi,MI 1S
80071,1005838602507641494,OPPO,U705T
80072,-25556824413713805,Huawei,荣耀畅玩4C运动版
80073,2669836090140053205,Xiaomi,MI 2A
80074,3831724925469269331,Huawei,荣耀6
80075,-6116554766670855026,Xiaomi,红米Note3
80076,5354153815329759806,Xiaomi,红米note
80077,5761889063145735264,Samsung,Galaxy Note 3
80078,-5089890897383550549,Belfont,BF T18
80079,-8066472367836206559,OPPO,Find 5
80080,6386126951585698587,Meizu,魅蓝Note 2
80081,-8678151200106873419,Xiaomi,小米4C
80082,-1569871099329101788,Samsung,Galaxy J7
80083,1506379047309508436,Huawei,荣耀3X畅玩版
80084,-8140114883798546246,OPPO,R3
80085,-849797476288201189,Meizu,MX4
80086,-3472338376592339884,Meizu,魅蓝NOTE
80087,3672979100524166036,Samsung,Galaxy Ace 3
80088,2568083806355373734,OPPO,A31
80089,1204113158850055613,Xiaomi,ELIFE S5.5
80090,7862238296358679764,Ayuni,i1
80091,-7355450742113634389,Xiaomi,红米note增强版
80092,2092664985526213777,Samsung,Galaxy J7
80093,1025173834051337820,Huawei,Ascend P7
80094,319607551067367991,Xiaomi,MI 3
80095,-5435584657185459286,Xiaomi,红米Note3
80096,-4421960485625730339,Xiaomi,MI 4
80097,-3895008628423036327,Xiaomi,MI 3
80098,-8558254641463329119,Lenovo,红牛V5
80099,-1644633087111890532,Samsung,黄金斗士A8
80100,5498935563492916250,OPPO,3007
80101,-5639128815887750283,Huawei,Ascend P8
80102,-6748854841753644867,Xiaomi,红米1S
80103,414269461636346598,Xiaomi,红米Note3
80104,2234104634373573875,Samsung,Galaxy Mega 2
80105,-5598137337131306950,Meizu,MX3
80106,-7155773106266742456,OPPO,R7s
80107,4911435698149654866,Xiaomi,note顶配版
80108,-2039490237698653307,vivo,X6 D
80109,8947183881058875368,Meizu,魅蓝
80110,-7808679655302159579,Samsung,Galaxy S5
80111,-6581946574736537925,Samsung,Galaxy Note 2
80112,220583772709279076,Huawei,麦芒3
80113,-2310887785079566889,Samsung,Galaxy Note 3
80114,-6673939465346583503,Samsung,三星big foot
80115,-934993105704800108,Samsung,Galaxy Mega 2
80116,-8649717798505143069,Meizu,魅蓝2
80117,-3392724630200073388,Samsung,Vibe Shot
80118,-6490237785431200718,Huawei,X1 7.0
80119,1466034642846882230,vivo,Y35
80120,3680171809673875337,Letv,超级手机1s
80121,3587830136198001309,Letv,超级手机1s
80122,-1850177835986725854,Meizu,魅蓝metal
80123,1822757457807219118,Samsung,Galaxy S4
80124,-3463012577146638927,Samsung,Galaxy S3 Neo+
80125,6068171568481588494,Huawei,Ascend G7
80126,-329151763773441877,Samsung,A828t
80127,-2490769207647210631,Huawei,荣耀6
80128,-6591333059490740176,OPPO,A11
80129,3943145116236018964,Meizu,魅蓝Note 2
80130,-110271136589918713,Huawei,Mate 8
80131,-3436655515972834509,Huawei,荣耀7
80132,-2825173915797649264,vivo,Y27
80133,5664701245305615935,Huawei,麦芒4
80134,-3200196045011295249,OPPO,R7
80135,-6940140659720061844,Huawei,P8 Lite
80136,553670627120483955,hammer,坚果手机
80137,7117821657396559948,Samsung,Galaxy Note 5
80138,-6939244550307531113,Samsung,Galaxy A7
80139,8564997792240922962,Samsung,Galaxy S4
80140,2792341141378007270,Xiaomi,MI 4
80141,-2399746498632510317,Letv,超级手机1
80142,-9164281551948111458,Huawei,荣耀畅玩4X
80143,-5217814244410275705,Xiaomi,MI 4
80144,-5214266385013599016,Meizu,魅蓝metal
80145,-5929508372476710052,Xiaomi,红米Note2
80146,-9063253192136940399,Meizu,魅蓝NOTE
80147,2256951917841761988,vivo,X5Max+
80148,-7568771629829815246,Huawei,Y600-U00
80149,2154786780819283470,Huawei,P8 Lite
80150,8058409246616730949,Samsung,Galaxy Note 4
80151,-8686106694063864763,vivo,X5Pro
80152,4441871097584679628,Huawei,P8 Lite
80153,-237840407705312984,Coolpad,F2
80154,-6947727956593143636,Samsung,Galaxy S5
80155,5467119051907831001,Xiaomi,红米2A
80156,147822295817653232,HTC,Desire 816
80157,3071875107091359037,Xiaomi,小米note
80158,-3835819604747260540,OPPO,Find 7
80159,-673543553094403065,Huawei,C8817E
80160,5867969501325977886,Meizu,魅蓝metal
80161,-3055750062970182848,Coolpad,F2
80162,3166455316421401770,Samsung,Galaxy Ace
80163,5485357014762327111,Xiaomi,红米Note3
80164,2325349864701255530,vivo,Xplay
80165,1495729100179988678,hammer,坚果手机
80166,6357902459704730543,OPPO,R7s
80167,2102056475336308669,OPPO,R817T
80168,-6781707723845395514,hammer,坚果手机
80169,5099905775819299923,Meizu,魅蓝2
80170,-4772758781275416509,Qiku,青春版
80171,-4016247229076481683,Xiaomi,MI 4
80172,988803248340956500,Meizu,魅蓝NOTE
80173,1010870382245346958,Huawei,Mate 8
80174,-3989858083069873061,Huawei,荣耀7i
80175,-4093873478471274301,Xiaomi,小米4C
80176,4954209885875303843,LG,G2
80177,1027236792119290690,Xiaomi,MI 4
80178,-2899041527470933447,Samsung,Galaxy S4
80179,5931551138984057221,vivo,Y33
80180,-6317796665798275801,Samsung,Galaxy S Advance
80181,4318931005249081455,Huawei,荣耀3X畅玩版
80182,2129325175344419271,Samsung,A788t
80183,-710269006546840970,Samsung,Galaxy S4
80184,8147782065519334913,Meizu,MX5
80185,-7597816905016954182,Xiaomi,小米note
80186,-8676244203426339853,Xiaomi,红米Note3
80187,-6248314332672314989,Huawei,Mate 8
80188,116784066669403263,Huawei,荣耀6
80189,-595696790407543926,vivo,Y22IL
80190,4471876760669513598,Xiaomi,红米2
80191,-5205283908515176867,Xiaomi,MI 3
80192,7875631062900913397,Huawei,Mate 7
80193,-8638729435044444683,Letv,超级手机1s
80194,1578462125070460454,Samsung,Galaxy S3
80195,-974722334018571155,TCL,idol3
80196,8744410044312016395,Coolpad,5950
80197,-4694709475987672993,OPPO,R5
80198,-3289111948405934366,Huawei,荣耀7i
80199,-7575090845989570942,Huawei,荣耀畅玩5
80200,-1921901928159639192,OPPO,R823T
80201,-2553404142977651686,Huawei,Ascend P8
80202,5917505746335556362,Nubian,Z9 Max
80203,-6445274025180691505,Samsung,S820
80204,4741173850757180243,OPPO,R7s
80205,-8379685937326148677,Samsung,Galaxy Note 3
80206,-6871705367092878583,Xiaomi,MI 4
80207,-4968319146099108785,Meizu,魅蓝2
80208,-7105726403705855343,Coolpad,大神F2
80209,-2053600398013790306,Meizu,MX3
80210,-5548227981390026541,Dove,L1 mini
80211,1207501075968159118,Xiaomi,MI 2S
80212,-7364156922720833897,vivo,Y33
80213,7083974310601018096,Xiaomi,红米
80214,7935765251148011736,Huawei,C8816
80215,-5711520438493042827,vivo,X6 D
80216,-5142502408446542391,Samsung,A5800-D
80217,-8415598132493073418,OPPO,A31
80218,233634063380901471,Samsung,Galaxy Note 4
80219,998170857042105121,vivo,X3T
80220,8807394198831345621,Meizu,魅蓝NOTE
80221,3484141143272159612,Xiaomi,MI 2S
80222,4806634049404602592,Hisense,U8
80223,-2190474834699018993,Xiaomi,小米4C
80224,2104190652516993866,Xiaomi,红米1S
80225,3510468573768977002,Samsung,SHV-E210L
80226,1442384506148565740,Xiaomi,红米2
80227,-6415149444316119896,Xiaomi,MI 2S
80228,-2863104887577491120,vivo,X5SL
80229,-3576580858853384683,Xiaomi,MI 3
80230,-355553665985957963,Huawei,荣耀畅玩5
80231,85369409947871899,Huawei,荣耀畅玩4X
80232,-8587518491299642576,OPPO,A33
80233,8832635362180809051,Xiaomi,红米Note2
80234,-3550965884882641710,Xiaomi,MI 3
80235,3699844535330369886,Xiaomi,红米Note3
80236,-2712364269418509085,Huawei,畅享5S
80237,6243440620795430261,hammer,坚果手机
80238,-5798358039162564075,Xiaomi,红米2
80239,5683753176054937421,Xiaomi,小米note
80240,4216041491117044944,Letv,超级手机1s
80241,-6676101823657988575,OPPO,R1C
80242,-419607672709469060,Samsung,Galaxy Note 2
80243,4504547739300081919,Nubian,Z9 mini
80244,1659158591820577778,Xiaomi,红米note
80245,1091533724604192933,vivo,X6 Plus D
80246,-1859568600719554193,Huawei,Ascend P7
80247,-429311402749202494,vivo,X6 L
80248,4716070018261574185,Xiaomi,小米4C
80249,-3795664876975225479,Samsung,I8258
80250,7047910076865480512,Samsung,Galaxy S5
80251,7659482081288208338,OPPO,R7s
80252,-7316304825265545282,Samsung,S898t
80253,711389054160562267,Xiaomi,红米note
80254,8301416410165432403,Meizu,MX4 Pro
80255,-6159368357444184700,Xiaomi,红米2A
80256,-873624726654422738,vivo,X5Pro
80257,8721523472456892003,Coolpad,7251
80258,8283396377076951762,Quality rice,UIMI4
80259,-6233385113753326784,vivo,Xperia S
80260,3356068362443475485,Xiaomi,红米2
80261,-2980618768967896808,Samsung,Galaxy Win
80262,-8429751574250694106,Huawei,荣耀6
80263,181912419429035000,Coolpad,锋尚
80264,-6953254355516905946,Huawei,荣耀3X畅玩版
80265,-8988971072583682194,Coolpad,锋尚
80266,2388281917116858958,China Mobile,A1
80267,3420968038400028487,Meizu,魅蓝NOTE
80268,-3016994487006205241,OPPO,R2017
80269,-1206205401602925821,Coolpad,5951
80270,4132581133242971947,Coolpad,大神F2全高清版
80271,-2774171157665380259,Coolpad,7269
80272,-8369870458560848120,vivo,X6
80273,5076188522853870669,Xiaomi,金钢
80274,-936309998633066886,Huawei,荣耀畅玩4X
80275,-3554430663036689281,Xiaomi,红米Note2
80276,-1349786893133421572,HTC,One
80277,-6441949633161172636,HTC,One
80278,2943294868835636533,OPPO,R7 Plus
80279,-3722859604671608500,Huawei,荣耀3C
80280,5958755502034891118,Coolpad,大神Note3
80281,-8981729845825289681,Samsung,Galaxy Grand Neo Plus
80282,-489609375219611251,Huawei,荣耀畅玩4C
80283,-6042675397649659887,Huawei,畅享5S
80284,5925100992191381515,Samsung,A360t
80285,1694878261686772085,Xiaomi,MI 2A
80286,-4986940824245240267,Huawei,荣耀畅玩4X
80287,-7983719777651305433,Samsung,Galaxy Note 3 Lite
80288,229658880097850107,Samsung,Galaxy S4
80289,1271987770386559736,Xiaomi,MI 4
80290,-5731107172142689070,Samsung,Galaxy Note 5
80291,-346457742430750128,Lenovo,U817
80292,1790773941103465575,vivo,Y18L
80293,-8406077343168461691,vivo,X5Max
80294,9026802433957616230,Samsung,A708t
80295,2229712619010093626,Meizu,魅蓝metal
80296,-6380437151589567465,vivo,X1
80297,-6832532868491921651,Xiaomi,M3
80298,-2372234684375689854,Xiaomi,红米Note3
80299,-734944161301336009,Xia Xin,N821
80300,4682071312327237477,Huawei,P8 Lite
80301,-1275738743647409281,Huawei,Mate 8
80302,-2297977824392233394,Xiaomi,note顶配版
80303,6169845272859053547,OPPO,R1C
80304,7547711481675825012,Huawei,荣耀畅玩4C
80305,-2938658944894665370,Lenovo,Blade A1
80306,3654772014756666994,Hisense,M20-T
80307,2395328440270835567,Letv,超级手机1s
80308,3644482105304700512,Coolpad,大神Note3
80309,2292899003307963692,Xiaomi,红米Note3
80310,6723375054908170252,vivo,Y33
80311,-7484524530524707922,Xiaomi,红米Note3
80312,2966647940968921346,Samsung,黄金斗士A8
80313,-5729321054546283550,vivo,Y51
80314,-6102881401222517124,OPPO,R7s
80315,-2857131768944153527,Huawei,Mate S
80316,-2284882867269358334,Samsung,Galaxy Mega 5.8
80317,-8718740598043540578,Huawei,荣耀6
80318,8394687186406039426,Samsung,A3800d
80319,-6643044756765100994,OPPO,6607
80320,-6297218622696642848,Xiaomi,MI 4
80321,8058061839003640749,OPPO,R8205
80322,-8650871657592588433,OPPO,R7
80323,-639503473136592188,Huawei,C8815
80324,383139133343344115,OPPO,R7
80325,-8205349019172633210,OPPO,A33
80326,3686273460146317341,Xiaomi,红米note
80327,6439692987745894709,OPPO,R821T
80328,1567216429855369033,Samsung,Galaxy Core Max
80329,991504996618866788,Samsung,Galaxy Note 3
80330,9092921404389484616,Xiaomi,红米Note3
80331,-2443953772911902857,vivo,X6 D
80332,-468366469305259072,Samsung,Galaxy Note 2
80333,3783394979374953990,Huawei,荣耀4A
80334,-7776367968179064925,OPPO,A53
80335,-979146706826822410,Huawei,荣耀畅玩5
80336,1301919312688637589,Xiaomi,S7
80337,5188803014105981167,Qiku,青春版
80338,-5558629372215785919,Xiaomi,MI 2
80339,5737686121400044432,Xiaomi,MI 3
80340,-301404642469460149,Samsung,A680
80341,1415277260615531414,Huawei,Y511-T00
80342,5362915530197184227,Hisense,M20-T
80343,2323769976735002106,vivo,Xperia arc S
80344,4151759276742227284,Huawei,Ascend P7
80345,1281104595505374119,Huawei,荣耀6 Plus
80346,-7574533302734454913,OPPO,A33
80347,-2650439150820852353,Huawei,C8813Q
80348,5638749262173088514,Dove,D350
80349,-6791581522104658260,Xiaomi,红米note
80350,-8854331886537071694,Samsung,A820
80351,7637979900846318177,Samsung,Galaxy S4
80352,-2642642455950155791,Xiaomi,红米
80353,-4666490515295631491,vivo,Y13iL
80354,5432904454355353252,vivo,X6 D
80355,-7172100531467651273,Coolpad,8702
80356,-1783095940842537796,Samsung,Galaxy Note 3
80357,4800895295338464449,vivo,Y27
80358,2728750908549505053,vivo,X6
80359,-5725650509080237053,Samsung,乐檬K3
80360,7455778751359977584,Xiaomi,MI 4
80361,5664700538447260880,vivo,X5Pro
80362,1371155293273343747,Huawei,Ascend G700T
80363,825505093766679603,OPPO,R7 Plus
80364,-6829538456552715347,OPPO,R7s
80365,-1008055017361339310,Xiaomi,红米1S
80366,63920475634914541,HTC,One
80367,3933771970884817615,Coolpad,8089
80368,9130151287294646114,vivo,X1ST
80369,-8318939914450418416,Samsung,Galaxy S4
80370,6387254641403227438,Huawei,麦芒4
80371,4720658704982547365,Huawei,荣耀畅玩4C
80372,2566792779433803060,Meizu,魅蓝2
80373,-438649052107735582,Xiaomi,红米2A
80374,3008063194052423141,Samsung,Galaxy S4
80375,-2858582905100970048,vivo,Xplay3S
80376,-7478403264224063150,OPPO,Find 7
80377,-5216587493248461713,vivo,Y29L
80378,6417498096083422807,Xiaomi,S5.1
80379,3603205692275331345,Xiaomi,MI 1S
80380,7482773849423031050,Xiaomi,MI 2S
80381,1445372875923237678,China Mobile,A1
80382,7773746645476824910,Samsung,Galaxy A8
80383,-7232162447289736855,OPPO,R7s
80384,2656434932664161122,Meizu,魅蓝Note 2
80385,-8882523691026254381,Lenovo,N986
80386,4687449836435897122,Coolpad,大神Note3
80387,7540634225407042036,Xiaomi,红米1S
80388,356626543950345155,Meizu,PRO5
80389,-7380748928353520235,Xiaomi,红米note
80390,-147287084274333707,Samsung,Galaxy S2
80391,7444077450718979569,Huawei,荣耀4A
80392,425419148338869929,Samsung,Galaxy S4
80393,118038995969675772,Meizu,MX4 Pro
80394,7155398023596990160,Huawei,P8 Lite
80395,-8343814163614940437,Lenovo,红牛V5
80396,-2179572524966975542,Samsung,Galaxy Win
80397,-1766929370877130365,Letv,超级手机1s
80398,4769672080752206146,OPPO,R813T
80399,7643284069887058902,Huawei,畅享5S
80400,-1607136177892655443,Meizu,MX4 Pro
80401,6743854432188980361,Xiaomi,小米note
80402,7738574290321920322,vivo,Y17T
80403,-5917353285030596454,Meizu,MX4
80404,8626189481452885473,Lenovo,U889
80405,-8017716002342633674,vivo,X5Pro
80406,-5396266365721193438,Samsung,Galaxy Win
80407,-7397718337652242718,Samsung,Galaxy Mega Plus
80408,458653917361280045,vivo,X5SL
80409,1951153209460033726,Letv,超级手机1
80410,5383780751470677479,Huawei,G610S
80411,920105919689258546,Samsung,Galaxy S4
80412,-7608773162120127107,OPPO,A33
80413,-1911039250840853697,Huawei,Ascend P6
80414,439484658792160902,Coolpad,大神F2全高清版
80415,-7210409142082945856,TCL,J738M
80416,-711372039128897718,Samsung,Galaxy S4
80417,-2235963382702768944,Xiaomi,MI 4
80418,-7791313335395360490,Samsung,黄金斗士S8畅玩版
80419,4852187729397431840,Samsung,Galaxy A7
80420,-995788811619934548,vivo,Y51
80421,-7721555619086178190,Xiaomi,红米Note3
80422,-52842766072555289,Coolpad,8721
80423,-8657178631164870276,Samsung,Galaxy Note
80424,-7681072136217052352,vivo,Y13
80425,-6087554703674660935,vivo,Y51
80426,-3458419215028045658,Letv,超级手机1s
80427,-3162443889572933314,Coolpad,大神Note3
80428,-8350525026134551578,Mito,M4
80429,-5990717140419699589,Samsung,Galaxy Grand Prime
80430,-7349604376779872395,Xiaomi,红米1S
80431,-2127418025200037677,Xiaomi,小米4C
80432,6825774733201548388,Huawei,荣耀畅玩4C
80433,9003058992577138185,vivo,X6 L
80434,7105130658871564439,Samsung,Galaxy Tab 3 10.1
80435,6939864835325542289,Xiaomi,红米Note2
80436,-5727528055730012680,Samsung,S820
80437,5618480678625930508,vivo,X3L
80438,-9146664150258359217,Samsung,Galaxy Note 2
80439,-4494206106415844196,HTC,Sensation XE with Beats Audio Z715e
80440,7632649502022234948,vivo,X6 D
80441,-1494478073537473533,Meizu,魅蓝NOTE
80442,6259382495067878586,vivo,X5M
80443,2799741222520445687,Samsung,A355e
80444,8305611442835409728,Huawei,G730-T00
80445,1383483103945065501,Huawei,荣耀6
80446,2847665668085302452,OPPO,R7 Plus
80447,1887638647504703865,Huawei,荣耀3X畅玩版
80448,4892402731847362338,Huawei,荣耀畅玩5X
80449,4516397860001504192,Samsung,乐檬K3
80450,-3941793194901068527,OPPO,R7s
80451,-3700868433721281168,OPPO,R7s
80452,-7661250648946420672,vivo,X5Pro
80453,-4148349565630782939,Samsung,A360t
80454,9150810442076593390,Samsung,A750
80455,460735825606524658,Xiaomi,小米note
80456,8445124130597106720,Coolpad,5263
80457,5472743437100514488,Lenovo,星星1号
80458,-4767954700066857742,OPPO,A31
80459,-4946549781133778122,Motorola,Moto X
80460,5912622427749481849,Huawei,荣耀7i
80461,6062429909028189127,Samsung,Galaxy Tab 3 10.1
80462,1953672236042595048,Samsung,Galaxy A8
80463,2238812129930934518,Samsung,三星big foot
80464,5917003913603028806,Huawei,Ascend P8
80465,-8157643438421444621,hammer,坚果手机
80466,-5910765589226842349,Amagatarai,Touch 3
80467,-862454994506821623,Xiaomi,红米1S
80468,1041958868850292494,Samsung,Galaxy Trend DUOS 2
80469,-4828924455497045239,Samsung,乐檬K3
80470,-369996093880137196,Huawei,荣耀3C畅玩版
80471,5121048134797474766,Huawei,荣耀畅玩4X
80472,-8447148116943998943,Xiaomi,红米note
80473,-6885117655444424014,Meizu,PRO5
80474,-514593208239381832,OPPO,R831S
80475,-8790560034584248901,PPTV,King 7s
80476,6766768653847177524,Huawei,Mate 7
80477,-7161593881880968990,Huawei,HN3-U01
80478,-5003119889022134131,vivo,X6 L
80479,3544838972616009731,Coolpad,8705
80480,7763531519235983111,Samsung,Galaxy S4
80481,7269645675869793270,Meizu,魅蓝metal
80482,7961027972604631935,Letv,超级手机Max
80483,-1731029714525634871,Meizu,魅蓝metal
80484,-8282092973840651780,OPPO,R7s
80485,9085991794772192888,Samsung,乐檬K3
80486,-200977862164663392,Samsung,Galaxy Ace 3
80487,1635808547122634655,Letv,超级手机1s
80488,5442914382161618172,Samsung,Galaxy S6 Edge
80489,5766766730943320375,Samsung,Galaxy A3
80490,2220723489709886313,Xiaomi,MI 2A
80491,-7962307748679697250,Letv,超级手机1s
80492,-382736403824450810,Xiaomi,红米note增强版
80493,4260427871454535241,Xiaomi,红米note
80494,4637149999754621510,Samsung,Galaxy S4
80495,6039420247431501441,vivo,Y627
80496,3341753859888209199,Huawei,荣耀畅玩5
80497,-1449302503631733790,Huawei,荣耀3C
80498,3376988205007647683,Samsung,A3800d
80499,4976099096246051124,OPPO,R7 Plus
80500,-3836385276781857748,Xiaomi,MI 4
80501,6488094280375019222,Xiaomi,红米2A
80502,1480779228076959786,Xiaomi,MI 3
80503,891550668540573318,OPPO,R7 Plus
80504,-7671287002561769047,Huawei,MediaPad M2-801W
80505,2879812632919797881,Xiaomi,红米note
80506,-8140149142467027052,vivo,X1
80507,7580066696966015362,Amagatarai,C986t
80508,-2300583212273345188,Samsung,Galaxy A8
80509,7119032811027589912,OPPO,A53
80510,5913384673899044805,Xiaomi,MI 4
80511,5141174961466541353,Samsung,Galaxy Note 3
80512,2657854943408331392,Huawei,荣耀3C
80513,7621464223962994324,Xiaomi,红米1S
80514,-1259672050508782806,Samsung,Galaxy A5
80515,4216246997047870692,ASUS,ZenFone 5
80516,7050010026606655361,Xiaomi,MI 2
80517,-3846422794537928556,Huawei,Mate 7
80518,9214997019431017409,OPPO,R7 Plus
80519,6855013252297010959,vivo,X6 Plus D
80520,-8683069506488719953,Samsung,S898t
80521,-6699099894871454052,Meizu,魅蓝2
80522,2531502737005874280,Samsung,2016版 Galaxy A7
80523,-7120729134105198927,Samsung,Galaxy Note Edge
80524,5128318534044877845,OPPO,U707T
80525,-4909552683096420831,Samsung,Galaxy Note 3
80526,-4934378117089888073,Xiaomi,红米1S
80527,-5600730878380485214,Xiaomi,红米note
80528,4131484019843989943,vivo,Xplay3S
80529,-7488634270063229098,Xiaomi,红米2
80530,-2163705394060605953,OPPO,1105
80531,232518293470860872,OPPO,Find 7
80532,-2007735030666825750,Xiaomi,红米Note3
80533,7781851798734733403,vivo,Xplay
80534,7269557096887517300,Huawei,荣耀3X畅玩版
80535,3176348170113261859,Samsung,Galaxy S3
80536,3219947959106250950,Samsung,Galaxy S3
80537,3244431742792169088,vivo,X3T
80538,5428708175653675108,Xiaomi,MI 1S
80539,-5250004078193401433,OPPO,R7s
80540,-3444773186582502769,Xiaomi,MI 2
80541,567999003795935232,Samsung,W2014
80542,6906499336845341578,One plus,One
80543,7031723393536841376,Xiaomi,小米note
80544,8723484922751483608,Samsung,Galaxy Win
80545,2961993164295039104,Samsung,2016版 Galaxy A9
80546,-9077887198036285845,Samsung,Galaxy J3
80547,5831511329264075107,Xiaomi,红米note
80548,2719056735257305700,Samsung,Galaxy S4
